,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,DateIn,DateRetrofit,DateOut,lat,lon,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,EIC,projectID,bus
3039,Zolling Leininger,Hard Coal,Steam Turbine,CHP,DE,436.99811741094464,,1986.0,2011.0,2056.0,48.4552,11.7995,,0.0,0.0,0.0,{'11WD2ZOLL0002880'},"{'BEYONDCOAL': {'BEYOND-DE-243'}, 'ENTSOE': {'11WD2ZOLL0002880'}, 'GEM': {'G111745'}, 'GEO': {'GEO-44462'}}",3374
3040,Wilhelmshaven,Hard Coal,Steam Turbine,PP,DE,726.4863217717814,,1976.0,1984.0,2021.0,53.565,8.1469,,0.0,0.0,0.0,"{'11WD2WI1K000303F', '11WD2WILK000286V'}","{'BEYONDCOAL': {'BEYOND-DE-233'}, 'ENTSOE': {'11WD2WI1K000303F', '11WD2WILK000286V'}, 'GEM': {'G110939'}, 'GEO': {'GEO-44461'}}",5782
3041,Wedel,Hard Coal,Steam Turbine,CHP,DE,267.36171740332054,,1961.0,1987.0,2032.0,53.5665,9.7257,,0.0,0.0,0.0,{'11WD8WED15C----Q'},"{'BEYONDCOAL': {'BEYOND-DE-228'}, 'ENTSOE': {'11WD8WED15C----Q'}, 'GEM': {'G110760', 'G110761'}, 'GEO': {'GEO-44460'}}",5864
3042,Voelklingen Fenne Model,Hard Coal,Steam Turbine,CHP,DE,429.6226217584392,,1982.0,1982.0,2027.0,49.2491,6.879,,0.0,0.0,0.0,{'11WD7VOLK5S--KWI'},"{'BEYONDCOAL': {'BEYOND-DE-220'}, 'ENTSOE': {'11WD7VOLK5S--KWI'}, 'GEM': {'G110652', 'G110653'}, 'GEO': {'GEO-44330'}}",4835
3043,Rostock,Hard Coal,Steam Turbine,CHP,DE,509.83113697943537,,1994.0,1994.0,2039.0,54.1428,12.1329,,0.0,0.0,0.0,{'11WD8ROST1C---P5'},"{'BEYONDCOAL': {'BEYOND-DE-195'}, 'ENTSOE': {'11WD8ROST1C---P5'}, 'GEM': {'G108642'}, 'GEO': {'GEO-44473'}}",5681
3044,Mehrum,Hard Coal,Steam Turbine,PP,DE,691.4527174223807,,1979.0,2003.0,2021.0,52.315,10.0914,,0.0,0.0,0.0,{'11WD2MEHR2CSWH-O'},"{'BEYONDCOAL': {'BEYOND-DE-130'}, 'ENTSOE': {'11WD2MEHR2CSWH-O'}, 'GEM': {'G106802'}, 'GEO': {'GEO-44476'}}",4886
3045,Karlsruhe,Hard Coal,Steam Turbine,PP,DE,1347.8718304953609,,1984.0,2005.0,2050.0,49.0143,8.3042,,0.0,0.0,0.0,{'11WD4DAXLA-S---T'},"{'BEYONDCOAL': {'BEYOND-DE-148'}, 'ENTSOE': {'11WD4DAXLA-S---T'}, 'GEM': {'G108503', 'G108504'}, 'GEO': {'GEO-44470'}}",4860
3046,Heyden,Hard Coal,Steam Turbine,PP,DE,850.9478109078099,,1987.0,1987.0,2021.0,52.3816,8.9986,,0.0,0.0,0.0,{'11WD2HEKW000297X'},"{'BEYONDCOAL': {'BEYOND-DE-187'}, 'ENTSOE': {'11WD2HEKW000297X'}, 'GEM': {'G103862'}, 'GEO': {'GEO-44199'}}",4864
3047,Hamm Westfalen,Hard Coal,Steam Turbine,PP,DE,755.9883043818029,,1963.0,1963.0,2021.0,51.6826,7.9699,,0.0,0.0,0.0,{'11WD7WEST1S-KW-K'},"{'BEYONDCOAL': {'BEYOND-DE-121'}, 'ENTSOE': {'11WD7WEST1S-KW-K'}, 'GEM': {'G110909', 'G110908', 'G110905', 'G110906', 'G110907'}, 'GEO': {'GEO-44475', 'GEO-44481'}}",4743
3048,Hamburg Moorburg,Hard Coal,Steam Turbine,CHP,DE,1511.9766087636058,,2014.0,2014.0,2021.0,53.4897,9.9482,,0.0,0.0,0.0,{'11WD8MOOR1C----G'},"{'BEYONDCOAL': {'BEYOND-DE-246'}, 'ENTSOE': {'11WD8MOOR1C----G'}, 'GEM': {'G107010', 'G107011'}, 'GEO': {'GEO-44482'}}",5880
3049,Duisburg Walsum,Hard Coal,Steam Turbine,CHP,DE,1106.3243478758093,,1959.0,2007.0,2021.0,51.526,6.7196,,0.0,0.0,0.0,{'11WD7WALS1S--KW0'},"{'BEYONDCOAL': {'BEYOND-DE-67'}, 'ENTSOE': {'11WD7WALS1S--KW0'}, 'GEM': {'G110703', 'G110702', 'G110704'}, 'GEO': {'GEO-44328'}}",4698
3050,Bexbach,Hard Coal,Steam Turbine,CHP,DE,719.110826119276,,1983.0,1983.0,2028.0,49.3649,7.2355,,0.0,0.0,0.0,{'11WD7MITB1C----N'},"{'BEYONDCOAL': {'BEYOND-DE-24'}, 'ENTSOE': {'11WD7MITB1C----N'}, 'GEM': {'G100773'}, 'GEO': {'GEO-44325'}}",4854
3051,Bergkamen,Hard Coal,Steam Turbine,CHP,DE,719.110826119276,,1981.0,1981.0,2026.0,51.6372,7.6191,,0.0,0.0,0.0,{'11WD7BERG1S--KWB'},"{'BEYONDCOAL': {'BEYOND-DE-14'}, 'ENTSOE': {'11WD7BERG1S--KWB'}, 'GEM': {'G100765'}, 'GEO': {'GEO-44212'}}",4734
3052,Altbach Deizisau,Hard Coal,Steam Turbine,CHP,DE,788.256097861514,,1985.0,1985.0,2030.0,48.7191,9.3713,,0.0,0.0,0.0,{'11WD4AL1KU1-S--E'},"{'BEYONDCOAL': {'BEYOND-DE-8'}, 'ENTSOE': {'11WD4AL1KU1-S--E'}, 'GEM': {'G100138', 'G100137'}, 'GEO': {'GEO-44303'}}",3749
3053,Frimmersdorf 2,Lignite,Steam Turbine,PP,DE,585.5588217324388,0.325316733067729,1955.0,1990.0,2021.0,51.0585,6.5825,,0.0,0.0,0.0,"{nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan}","{'BEYONDCOAL': {'BEYOND-DE-106'}, 'GEM': {'G102801', 'G102802', 'G102804', 'G102794', 'G102793', 'G102797', 'G102803', 'G102798', 'G102791', 'G102799', 'G102800', 'G102796', 'G112615', 'G102805', 'G102795', 'G102792'}, 'OPSD': {'BNA0302', 'BNA0312', 'BNA0311', 'BNA0308', 'BNA0303', 'BNA0307', 'BNA0306', 'BNA0304', 'BNA0305', 'BNA0309', 'BNA0314', 'BNA0313', 'BNA0310'}, 'GEO': {'GEO-44211'}}",4706
3054,Hamm Uentrop,Natural Gas,CCGT,CHP,DE,850.0,0.576,2008.0,2008.0,2048.0,51.67395,7.92915,,0.0,0.0,0.0,{'11WD7STUM----KW9'},"{'ENTSOE': {'11WD7STUM----KW9'}, 'GEM': {'L400266'}, 'OPSD': {'BNA0411', 'BNA0410'}, 'GEO': {'GEO-44312'}}",4741
3055,Berlin Moabit,Hard Coal,Steam Turbine,PP,DE,92.19369565631744,0.3045999999999999,1971.0,1971.0,2030.0,52.5374,13.3449,,0.0,0.0,0.0,{'11WD8MOAB5X----5'},"{'BEYONDCOAL': {'BEYOND-DE-17'}, 'ENTSOE': {'11WD8MOAB5X----5'}, 'GEM': {'G100769'}, 'OPSD': {'BNA0085b'}}",5704
3056,Bremen Hastedt,Hard Coal,Steam Turbine,PP,DE,118.92986739664948,,1989.0,1989.0,2022.0,53.0593,8.873,,0.0,0.0,0.0,{'11WD2BHAS000271O'},"{'BEYONDCOAL': {'BEYOND-DE-37'}, 'ENTSOE': {'11WD2BHAS000271O'}, 'GEM': {'G103681'}, 'OPSD': {'BNA0140'}}",5869
3057,Wolfsburg West,Natural Gas,CCGT,CHP,DE,282.11270870833135,0.3858196078431373,1985.0,2018.0,2022.0,52.4295,10.7683,,0.0,0.0,0.0,{'11WD2FFW-000203E'},"{'BEYONDCOAL': {'BEYOND-DE-236'}, 'ENTSOE': {'11WD2FFW-000203E'}, 'GEM': {'L400278'}, 'OPSD': {'BNA0286', 'BNA1868'}}",4896
3058,Mainz Wiesbaden,Natural Gas,CCGT,CHP,DE,785.0,0.4929641185647425,1976.0,2000.0,2040.0,50.0264,8.2379,,0.0,0.0,0.0,{'11WD7BISC5GKW23O'},"{'ENTSOE': {'11WD7BISC5GKW23O'}, 'GEM': {'L101972'}, 'OPSD': {'BNA0627', 'BNA0626'}, 'GEO': {'GEO-44316'}}",4851
3059,Gthkw Nossener Bruecke,Natural Gas,CCGT,CHP,DE,260.0,0.5175,1995.0,1995.0,2035.0,51.04212,13.7086,,0.0,0.0,0.0,{'11WD8DRES5X---PZ'},"{'ENTSOE': {'11WD8DRES5X---PZ'}, 'GEM': {'L400230'}, 'OPSD': {'BNA0207'}, 'GEO': {'GEO-44315'}}",4579
3060,Gud Dormagen,Natural Gas,CCGT,CHP,DE,562.0,0.54,2000.0,2000.0,2040.0,51.0791,6.8287,,0.0,0.0,0.0,{'11WD7BRAU5G-KW-N'},"{'ENTSOE': {'11WD7BRAU5G-KW-N'}, 'GEM': {'L400134'}, 'OPSD': {'BNA0199'}, 'GEO': {'GEO-44311'}}",4712
3061,Gud Ludwigshafen Mitte,Natural Gas,CCGT,CHP,DE,856.0,0.5449516069788798,1992.0,2005.0,2045.0,49.453,8.433,,0.0,0.0,0.0,"{'11WD7LUDW2GA800M', '11WD8MITT5G----0'}","{'ENTSOE': {'11WD8MITT5G----0', '11WD7LUDW2GA800M'}, 'GEM': {'L400209'}, 'OPSD': {'BNA0614b', 'BNA0614a'}, 'GEO': {'GEO-44310'}}",4919
3062,Herdecke,Natural Gas,CCGT,CHP,DE,424.0,0.5715,2007.0,2007.0,2047.0,51.40313,7.4155,,0.0,0.0,0.0,{'11WD7GARE5XHEKWQ'},"{'ENTSOE': {'11WD7GARE5XHEKWQ'}, 'GEM': {'L104721'}, 'OPSD': {'BNA0442'}, 'GEO': {'GEO-44313'}}",4763
3063,Irsching,Natural Gas,CCGT,PP,DE,1822.0,0.5867942430703624,1974.0,2011.0,2051.0,48.767,11.58,,0.0,0.0,0.0,{'11WD2IRSC000179N'},"{'ENTSOE': {'11WD2IRSC000179N'}, 'GEM': {'L400188'}, 'OPSD': {'BNA0994', 'BNA0995'}, 'GEO': {'GEO-44306'}}",3372
3064,Knapsack,Natural Gas,CCGT,PP,DE,1210.0,0.5809390243902439,2007.0,2013.0,2053.0,50.859,6.841,,0.0,0.0,0.0,"{'11WD7KWKN----KW1', '11WD7KWKN1GBL203'}","{'ENTSOE': {'11WD7KWKN1GBL203', '11WD7KWKN----KW1'}, 'GEM': {'L400196'}, 'OPSD': {'BNA0548a', 'BNA0548b'}, 'GEO': {'GEO-44314', 'GEO-44472'}}",7023
3065,Munich North,Hard Coal,Steam Turbine,CHP,DE,336.50698914555863,,1986.0,1986.0,2031.0,48.1812,11.6398,,0.0,0.0,0.0,"{'11WD2NO2K000308Z', '11WD2WBNK000318M'}","{'BEYONDCOAL': {'BEYOND-DE-217'}, 'ENTSOE': {'11WD2WBNK000318M', '11WD2NO2K000308Z'}, 'GEM': {'G107101'}, 'GEO': {'GEO-44308'}}",3377
3066,Wendefurth,Hydro,Pumped Storage,Store,DE,80.0,0.75,1967.0,1967.0,2067.0,51.7392,10.9074,6.9134253450439145,0.0,0.0,0.0,{nan},"{'GEM': {'G601765'}, 'OPSD': {'BNA1031'}, 'JRC': {'JRC-H623'}, 'GEO': {'GEO-44353'}}",4900
3067,Wehr,Hydro,Pumped Storage,Store,DE,910.0,0.75,1975.0,1975.0,2075.0,47.6521,7.9258,8.68131868131868,0.0,0.0,0.0,{nan},"{'GEM': {'G601764'}, 'OPSD': {'BNA1019'}, 'JRC': {'JRC-H21'}, 'GEO': {'GEO-44456'}}",3597
3068,Gundremmingen,Nuclear,Steam Turbine,PP,DE,1288.0,0.33,1966.0,1984.0,2021.0,48.51556,10.3998924,,0.0,0.0,0.0,{'11WD7KRBG1K-KW-V'},"{'ENTSOE': {'11WD7KRBG1K-KW-V'}, 'OPSD': {'BNA0382', 'BNA0381'}, 'WIKIPEDIA': {'WIKIPEDIA-27', 'WIKIPEDIA-28', 'WIKIPEDIA-29'}, 'GEO': {'GEO-3430'}}",3795
3069,Rheinfelden De 2,Hydro,Run-Of-River,PP,DE,100.0,0.8,1898.0,2010.0,2110.0,47.5694,7.8111,,0.0,0.0,0.0,{'11WD4KWRHF5-S--Z'},"{'ENTSOE': {'11WD4KWRHF5-S--Z'}, 'GEM': {'G604129'}, 'OPSD': {'BNA0835'}, 'JRC': {'JRC-H884'}}",3597
3070,Psw Hohenwarte,Hydro,Pumped Storage,Store,DE,320.0,0.7500000000000001,1959.0,1965.0,2065.0,50.6042,11.4747,6.411269088994207,0.0,0.0,0.0,{'11WD8HOH22H----1'},"{'ENTSOE': {'11WD8HOH22H----1'}, 'GEM': {'G601748'}, 'OPSD': {'BNA0467', 'BNA0465'}, 'JRC': {'JRC-H750', 'JRC-H135'}}",4582
3071,Psw Geesthacht,Hydro,Pumped Storage,Store,DE,120.0,0.7499999999999999,1958.0,1958.0,2058.0,53.4188,10.3943,5.333333333333333,0.0,0.0,0.0,{'11WD8GEHA5H----R'},"{'ENTSOE': {'11WD8GEHA5H----R'}, 'GEM': {'G601742'}, 'OPSD': {'BNA0327'}, 'JRC': {'JRC-H432'}}",5883
3072,Grohnde,Nuclear,Steam Turbine,PP,DE,1360.0,0.33,1984.0,1985.0,2021.0,52.035641,9.413497,,0.0,0.0,0.0,{'11WD2GHKW000296G'},"{'ENTSOE': {'11WD2GHKW000296G'}, 'OPSD': {'BNA0251'}, 'WIKIPEDIA': {'WIKIPEDIA-25'}, 'GEO': {'GEO-3414'}}",4873
3073,Albbruck Dogern,Hydro,Run-Of-River,PP,DE,105.0,0.8,1933.0,2020.0,2120.0,47.5861,8.1327,,0.0,0.0,0.0,{nan},"{'GEM': {'G601737'}, 'OPSD': {'BNA0010a'}, 'JRC': {'JRC-H612'}}",3601
3074,Bleiloch,Hydro,Pumped Storage,Store,DE,80.0,0.75,1932.0,1932.0,2032.0,50.525,11.7149,7.167919799498747,0.0,0.0,0.0,{nan},"{'GEM': {'G601738'}, 'OPSD': {'BNA0882'}, 'JRC': {'JRC-H622'}}",4583
3075,Glems,Hydro,Pumped Storage,Store,DE,90.0,0.75,1964.0,1964.0,2064.0,48.505,9.2869,6.288888888888889,0.0,0.0,0.0,{nan},"{'GEM': {'G601743'}, 'OPSD': {'BNA0669'}, 'JRC': {'JRC-H557'}}",3752
3076,Witznau 2,Hydro,Pumped Storage,Store,DE,220.0,0.75,1943.0,1943.0,2043.0,47.6876,8.2513,3.2818181818181817,0.0,0.0,0.0,{nan},"{'GEM': {'G601766'}, 'OPSD': {'BNA1071'}, 'JRC': {'JRC-H209'}}",3601
3077,Waldshut 3,Hydro,Pumped Storage,Store,DE,150.0,0.75,1951.0,1951.0,2051.0,47.6184,8.1937,3.2,0.0,0.0,0.0,{nan},"{'GEM': {'G601763'}, 'OPSD': {'BNA1003'}, 'JRC': {'JRC-H330'}}",3601
3078,Walchensee,Hydro,Reservoir,Store,DE,124.0,0.8,1924.0,1955.0,2055.0,47.6296,11.3377,,0.0,0.0,0.0,{nan},"{'GEM': {'G601760'}, 'OPSD': {'BNA0540'}, 'JRC': {'JRC-H415'}}",3804
3079,Toging,Hydro,Run-Of-River,PP,DE,85.0,0.7999999999999999,1924.0,1924.0,2024.0,48.2505,12.5849,,0.0,0.0,0.0,{nan},"{'GEM': {'G601759'}, 'OPSD': {'BNA0950'}, 'JRC': {'JRC-H588'}}",3382
3080,Sackingen 3,Hydro,Pumped Storage,Store,DE,360.0,0.7546370967741935,1966.0,1966.0,2066.0,47.5653,7.953,3.321466714133144,0.0,0.0,0.0,{nan},"{'GEM': {'G601758'}, 'OPSD': {'BNA0045', 'BNA0046'}, 'JRC': {'JRC-H292', 'JRC-H2492', 'JRC-H91'}}",3597
3081,Reisach,Hydro,Pumped Storage,PP,DE,107.0,0.7519303557910674,1952.0,1958.0,2058.0,49.5302,12.2846,,0.0,0.0,0.0,{nan},"{'GEM': {'G601755'}, 'OPSD': {'BNA0946b', 'BNA0953', 'BNA0946c', 'BNA0946a'}, 'JRC': {'JRC-H2098', 'JRC-H1178', 'JRC-H532'}}",4590
3082,Leitzach,Hydro,Pumped Storage,Store,DE,93.0,0.75,1960.0,1983.0,2083.0,47.874,11.8712,,0.0,0.0,0.0,{nan},"{'GEM': {'G601751'}, 'OPSD': {'BNA0973', 'BNA0972'}, 'JRC': {'JRC-H552'}}",3391
3083,Langenprozelten,Hydro,Pumped Storage,Store,DE,164.0,0.75,1974.0,1974.0,2074.0,50.0531,9.5812,6.036585365853658,0.0,0.0,0.0,{nan},"{'GEM': {'G601750'}, 'OPSD': {'BNA0337'}, 'JRC': {'JRC-H295'}}",4933
3084,Hausern,Hydro,Pumped Storage,Store,DE,100.0,0.75,1931.0,1948.0,2048.0,47.7553,8.1876,,0.0,0.0,0.0,{nan},"{'GEM': {'G601745'}, 'OPSD': {'BNA0426'}, 'JRC': {'JRC-H430'}}",3599
3085,Burghausen Gt,Natural Gas,CCGT,CHP,DE,120.0,0.5445,2001.0,2001.0,2041.0,48.18621,12.84577,,0.0,0.0,0.0,{'11WD2BUKW000310A'},"{'ENTSOE': {'11WD2BUKW000310A'}, 'GEM': {'L400125'}, 'OPSD': {'BNA0172a'}}",3397
3086,Emsland,Natural Gas,CCGT,CHP,DE,1820.0,0.5000585193249864,1973.0,2010.0,2050.0,52.48188,7.30666,,0.0,0.0,0.0,{'11WD7EMSL-G-KW-T'},"{'ENTSOE': {'11WD7EMSL-G-KW-T'}, 'GEM': {'L400141'}, 'OPSD': {'BNA0606', 'BNA0602', 'BNA0604', 'BNA0605', 'BNA0603'}}",4723
3087,Gkb Mittelsbueren,Natural Gas,CCGT,PP,DE,626.0,0.612,2016.0,2016.0,2056.0,53.12891,8.68524,,0.0,0.0,0.0,"{'11WD2GKBB000334V', '11WD2BMIT0002731'}","{'ENTSOE': {'11WD2BMIT0002731', '11WD2GKBB000334V'}, 'GEM': {'L400216'}, 'OPSD': {'BNA1820'}}",5868
3088,Gkw Linden Gkl,Natural Gas,CCGT,CHP,DE,230.0,0.5985,1998.0,2013.0,2053.0,52.42,9.648,,0.0,0.0,0.0,{'11WD2LIND5G----6'},"{'ENTSOE': {'11WD2LIND5G----6'}, 'GEM': {'L400173'}, 'OPSD': {'BNA0418'}}",4886
3089,Huntorf,Natural Gas,CCGT,PP,DE,321.0,0.3956,1978.0,2006.0,2046.0,53.18969,8.40869,,0.0,0.0,0.0,{'11WD2HUKW000298J'},"{'ENTSOE': {'11WD2HUKW000298J'}, 'GEM': {'L400183'}, 'OPSD': {'BNA0239'}}",5783
3090,Merkenich,Natural Gas,CCGT,CHP,DE,110.0,0.537668016194332,2004.0,2010.0,2050.0,51.0178,6.9643,,0.0,0.0,0.0,{'11WD7FUEH5GMEKW7'},"{'ENTSOE': {'11WD7FUEH5GMEKW7'}, 'GEM': {'L101955'}, 'OPSD': {'BNA1182', 'BNA0546'}}",4718
3091,Niehl 2,Natural Gas,CCGT,CHP,DE,866.0,0.4846417000801924,2005.0,2016.0,2056.0,50.9749,6.988,,0.0,0.0,0.0,{'11WD7BOLA--KWNIK'},"{'ENTSOE': {'11WD7BOLA--KWNIK'}, 'GEM': {'L400226'}, 'OPSD': {'BNA1818', 'BNA0545'}}",4718
3092,Nord,Natural Gas,CCGT,CHP,DE,167.0,0.585,1996.0,2010.0,2050.0,51.3512,12.3784,,0.0,0.0,0.0,{'11W0-0000-0340-T'},"{'ENTSOE': {'11W0-0000-0340-T'}, 'GEM': {'L400202'}, 'OPSD': {'BNA0588'}}",4559
3093,Nurnberg Sandreuth,Natural Gas,CCGT,CHP,DE,181.0,0.5625,2005.0,2005.0,2045.0,49.4386,11.0606,,0.0,0.0,0.0,{'11WD2SRKW000345J'},"{'ENTSOE': {'11WD2SRKW000345J'}, 'GEM': {'L400243'}, 'OPSD': {'BNA0742', 'BNA0743'}}",4949
3094,Plattling,Natural Gas,CCGT,CHP,DE,120.0,0.585,2010.0,2010.0,2050.0,48.800664,12.868169,,0.0,0.0,0.0,{'11WD2PLAT000267Z'},"{'ENTSOE': {'11WD2PLAT000267Z'}, 'GEM': {'L400237'}, 'OPSD': {'BNA0805'}}",3394
3095,Romerbrucke,Natural Gas,CCGT,CHP,DE,125.0,0.5625,1965.0,2005.0,2045.0,49.2239,7.0149,,0.0,0.0,0.0,{'11WD7UCHT5XROSOK'},"{'ENTSOE': {'11WD7UCHT5XROSOK'}, 'GEM': {'L101975'}, 'OPSD': {'BNA0861a'}}",4835
3096,Berlin Mitte,Natural Gas,CCGT,CHP,DE,444.0,0.522,1996.0,1996.0,2036.0,52.51172,13.42092,,0.0,0.0,0.0,{nan},"{'GEM': {'L400117'}, 'OPSD': {'BNA0073'}, 'GEO': {'GEO-44304'}}",5706
3097,Rdk Karlsruhe,Natural Gas,CCGT,PP,DE,353.0,0.531,1965.0,1998.0,2038.0,49.0125,8.30278,,0.0,0.0,0.0,{nan},"{'GEM': {'L101880'}, 'OPSD': {'BNA0514'}, 'GEO': {'GEO-44471'}}",4860
3098,Chemnitz North,Lignite,Steam Turbine,CHP,DE,153.9973594162477,0.3741528455284553,1988.0,1990.0,2035.0,50.8566,12.923,,0.0,0.0,0.0,"{nan, nan}","{'BEYONDCOAL': {'BEYOND-DE-43'}, 'GEM': {'G101379', 'G101378'}, 'OPSD': {'BNA0179', 'BNA0177'}}",4575
3099,Cologne Merkenich,Lignite,Steam Turbine,CHP,DE,78.38188952323983,0.424,2010.0,2010.0,2055.0,51.0168,6.9634,,0.0,0.0,0.0,{nan},"{'BEYONDCOAL': {'BEYOND-DE-154'}, 'GEM': {'G113505'}, 'OPSD': {'BNA0543'}}",4718
3100,Cottbus 2,Lignite,Steam Turbine,CHP,DE,75.61546989300784,0.3976,1999.0,1999.0,2022.0,51.7597,14.3696,,0.0,0.0,0.0,{nan},"{'BEYONDCOAL': {'BEYOND-DE-48'}, 'GEM': {'G101716'}, 'OPSD': {'BNA0183'}}",4620
3101,Deuben,Hard Coal,Steam Turbine,PP,DE,79.28657826443299,0.2464,1936.0,1936.0,2021.0,51.111944,12.076111,,0.0,0.0,0.0,{nan},"{'BEYONDCOAL': {'BEYOND-DE-29'}, 'GEM': {'G102328'}, 'OPSD': {'BNA0196'}}",4561
3102,Erlangen 2,Natural Gas,CCGT,CHP,DE,28.0,0.5720883392226148,1980.0,2014.0,2020.0,49.5925,11.0021,,0.0,0.0,0.0,{nan},"{'BEYONDCOAL': {'BEYOND-DE-79'}, 'GEM': {'L400150'}, 'OPSD': {'BNA0261c', 'BNA0261a'}}",4949
3103,Kassel,Lignite,Steam Turbine,PP,DE,35.04131531627193,0.3736,1988.0,1989.0,2034.0,51.2793,9.4833,,0.0,0.0,0.0,{nan},"{'BEYONDCOAL': {'BEYOND-DE-150'}, 'GEM': {'G105614'}, 'OPSD': {'BNA0523'}}",4882
3104,Waehlitz 2,Lignite,Steam Turbine,PP,DE,34.11917543952793,0.3856,1994.0,1994.0,2039.0,51.1663,12.0764,,0.0,0.0,0.0,{nan},"{'BEYONDCOAL': {'BEYOND-DE-131'}, 'GEM': {'G110687'}, 'OPSD': {'BNA1002'}}",4559
3105,Karcherstr,Hard Coal,Steam Turbine,CHP,DE,13.829054348447617,0.3729,1989.0,1989.0,2034.0,49.435,7.7609,,0.0,0.0,0.0,{nan},"{'BEYONDCOAL': {'BEYOND-DE-144'}, 'GEM': {'L407943'}, 'OPSD': {'BNA0510a'}}",4855
3106,Schwabstadl,Hydro,Run-Of-River,PP,DE,12.0,0.8000000000000002,1981.0,1981.0,2081.0,48.148375,10.867023,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA1245'}, 'JRC': {'JRC-H1668'}, 'GPD': {'WRI1030376'}}",3802
3107,Berlin Reuter West,Hard Coal,Steam Turbine,CHP,DE,553.1621739379046,,1969.0,1969.0,2030.0,52.5352,13.2437,,0.0,0.0,0.0,"{'11WD8REUW1C----4', '11WD2WBWK000317H'}","{'BEYONDCOAL': {'BEYOND-DE-21'}, 'ENTSOE': {'11WD2WBWK000317H', '11WD8REUW1C----4'}, 'GEM': {'G100771', 'G100770', 'G100772'}}",5703
3108,Hannover 2,Hard Coal,Steam Turbine,PP,DE,276.5810869689523,,1989.0,1989.0,2034.0,52.4203,9.6476,,0.0,0.0,0.0,{'11WD2HANN5C----0'},"{'BEYONDCOAL': {'BEYOND-DE-122'}, 'ENTSOE': {'11WD2HANN5C----0'}, 'GEM': {'G103041', 'G103040'}}",4886
3109,Hamburg Tiefstack,Hard Coal,Steam Turbine,CHP,DE,188.99707609545072,,1993.0,1993.0,2038.0,53.5261,10.0655,,0.0,0.0,0.0,{'11WD8TIEF5X----V'},"{'BEYONDCOAL': {'BEYOND-DE-119'}, 'ENTSOE': {'11WD8TIEF5X----V'}, 'GEM': {'G110157'}}",5879
3110,Rheinkraftwerk Iffezheim,Hydro,Run-Of-River,PP,DE,146.0,0.8,1978.0,1978.0,2078.0,48.83135,8.112160000000001,,0.0,0.0,0.0,{'11WD4IFFE5G----Z'},"{'ENTSOE': {'11WD4IFFE5G----Z'}, 'OPSD': {'BNA0494'}, 'JRC': {'JRC-H340'}}",3573
3111,Munchen Sud,Natural Gas,CCGT,CHP,DE,643.0,,1980.0,1980.0,2020.0,48.114,11.556,,0.0,0.0,0.0,"{nan, nan}","{'GEM': {'L400217'}, 'GEO': {'GEO-44307'}}",3377
3112,Wolfsburg North,Hard Coal,Steam Turbine,PP,DE,129.0711739188444,,2000.0,2000.0,2022.0,52.4317,10.787,,0.0,0.0,0.0,"{nan, nan}","{'BEYONDCOAL': {'BEYOND-DE-234'}, 'GEM': {'G110962', 'G110961'}}",4896
3113,Stuttgart Muenster,Hard Coal,Steam Turbine,PP,DE,88.50594783006474,,1982.0,1982.0,2027.0,48.8154,9.2197,,0.0,0.0,0.0,"{nan, nan}","{'BEYONDCOAL': {'BEYOND-DE-214'}, 'GEM': {'G109641', 'G109642'}}",3748
3114,Pforzheim,Hard Coal,Steam Turbine,PP,DE,27.65810869689523,,1990.0,1990.0,2022.0,48.897,8.7255,,0.0,0.0,0.0,{nan},"{'BEYONDCOAL': {'BEYOND-DE-188'}, 'GEM': {'G107958'}}",3740
3115,Offenbach,Hard Coal,Steam Turbine,PP,DE,55.31621739379046,,1988.0,1988.0,2033.0,50.1113,8.7454,,0.0,0.0,0.0,"{nan, nan}","{'BEYONDCOAL': {'BEYOND-DE-183'}, 'GEM': {'G107614', 'G103901'}}",4906
3116,Frankfurt Oder,Lignite,Steam Turbine,PP,DE,45.18485396045591,,1997.0,1997.0,2022.0,52.3182,14.5315,,0.0,0.0,0.0,{nan},"{'BEYONDCOAL': {'BEYOND-DE-249'}, 'GEM': {'G102787'}}",4619
3117,Braunschweig,Hard Coal,Steam Turbine,PP,DE,71.9110826119276,,1984.0,1984.0,2029.0,52.278,10.5147,,0.0,0.0,0.0,{nan},"{'BEYONDCOAL': {'BEYOND-DE-33'}, 'GEM': {'G101044'}}",4889
3118,Zeltingen,Hydro,Run-Of-River,PP,DE,13.6,0.8,1964.0,1964.0,2064.0,49.951074,7.023166000000001,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA1287'}, 'JRC': {'JRC-H1606'}}",4799
3119,Rudolf Fettweis Werk 2,Hydro,Pumped Storage,PP,DE,65.0,0.7669230769230769,1918.0,1926.0,2026.0,48.67128595,8.354376729,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA0278', 'BNA0279'}, 'JRC': {'JRC-H699'}}",3573
3120,Scheuring 2,Hydro,Run-Of-River,PP,DE,12.2,0.8,1980.0,1980.0,2080.0,48.180229,10.8833102,,0.0,0.0,0.0,{nan},"{'OPSD': {'BNA1246'}, 'JRC': {'JRC-H1653'}}",3802
